,dataset,method,replicate,cd,acc,times,memgb,n,k,ils,seqlen,gtee,ad,gtype
488,avian-sim,QR,8,38,0,18.02,0.103656,48,50,1X,250,0.6693111111111104,0.4736444444444437,est
489,avian-sim,QR,9,40,0,18.3,0.100556,48,50,1X,250,0.6663777777777763,0.4733555555555553,est
490,avian-sim,QR,10,40,0,17.49,0.102916,48,50,1X,250,0.6689777777777756,0.47102222222222195,est
491,avian-sim,QR,11,46,0,17.8,0.102024,48,50,1X,250,0.6709111111111098,0.4714444444444432,est
492,avian-sim,QR,12,36,0,18.68,0.10012,48,50,1X,250,0.6653333333333322,0.47468888888888844,est
493,avian-sim,QR,13,34,0,17.97,0.101004,48,50,1X,250,0.6691777777777765,0.47155555555555456,est
494,avian-sim,QR,14,44,0,17.61,0.10006,48,50,1X,250,0.664822222222221,0.4740222222222219,est
495,avian-sim,QR,15,46,0,18.44,0.1045,48,50,1X,250,0.6679999999999999,0.4748666666666651,est
496,avian-sim,QR,16,38,0,48.04,0.100404,48,50,1X,250,0.6708444444444418,0.47735555555555553,est
497,avian-sim,QR,17,42,0,48.8,0.10036,48,50,1X,250,0.668311111111109,0.4755777777777766,est
498,avian-sim,QR,18,36,0,47.42,0.101592,48,50,1X,250,0.665866666666665,0.4721999999999998,est
499,avian-sim,QR,19,38,0,47.21,0.100104,48,50,1X,250,0.6656888888888876,0.4709555555555538,est
500,avian-sim,QR*,0,44,0,17.42,0.101944,48,50,1X,250,0.6677111111111099,0.4729999999999992,est
501,avian-sim,QR*,1,40,0,17.21,0.101336,48,50,1X,250,0.6667999999999977,0.4757333333333335,est
502,avian-sim,QR*,2,42,0,18.11,0.101716,48,50,1X,250,0.6653111111111091,0.47335555555555503,est
503,avian-sim,QR*,3,42,0,16.09,0.101188,48,50,1X,250,0.6671999999999987,0.4705333333333328,est
504,avian-sim,QR*,4,36,0,17.82,0.10536,48,50,1X,250,0.6687555555555535,0.46977777777777674,est
505,avian-sim,QR*,5,50,0,17.66,0.100192,48,50,1X,250,0.66611111111111,0.47102222222222084,est
506,avian-sim,QR*,6,34,0,17.07,0.100136,48,50,1X,250,0.6661111111111095,0.47499999999999903,est
507,avian-sim,QR*,7,36,0,17.34,0.101212,48,50,1X,250,0.6645999999999984,0.4713777777777769,est
508,avian-sim,QR*,8,36,0,18.06,0.105428,48,50,1X,250,0.6693111111111104,0.4736444444444437,est
509,avian-sim,QR*,9,40,0,17.98,0.100712,48,50,1X,250,0.6663777777777763,0.4733555555555553,est
510,avian-sim,QR*,10,48,0,16.96,0.10064,48,50,1X,250,0.6689777777777756,0.47102222222222195,est
511,avian-sim,QR*,11,44,0,16.74,0.100412,48,50,1X,250,0.6709111111111098,0.4714444444444432,est
512,avian-sim,QR*,12,34,0,17.44,0.100288,48,50,1X,250,0.6653333333333322,0.47468888888888844,est
513,avian-sim,QR*,13,34,0,16.83,0.100592,48,50,1X,250,0.6691777777777765,0.47155555555555456,est
514,avian-sim,QR*,14,38,0,17.3,0.101988,48,50,1X,250,0.664822222222221,0.4740222222222219,est
515,avian-sim,QR*,15,48,0,18.49,0.104072,48,50,1X,250,0.6679999999999999,0.4748666666666651,est
516,avian-sim,QR*,16,40,0,44.04,0.101384,48,50,1X,250,0.6708444444444418,0.47735555555555553,est
517,avian-sim,QR*,17,36,0,47.94,0.10058,48,50,1X,250,0.668311111111109,0.4755777777777766,est
518,avian-sim,QR*,18,40,0,44.39,0.100376,48,50,1X,250,0.665866666666665,0.4721999999999998,est
519,avian-sim,QR*,19,42,0,47.12,0.1084,48,50,1X,250,0.6656888888888876,0.4709555555555538,est
520,avian-sim,optimal,0,34,0,1.26,0.039376,48,50,1X,250,0.6677111111111099,0.4729999999999992,est
521,avian-sim,optimal,1,30,0,1.25,0.039232,48,50,1X,250,0.6667999999999977,0.4757333333333335,est
522,avian-sim,optimal,2,36,0,1.26,0.039428,48,50,1X,250,0.6653111111111091,0.47335555555555503,est
523,avian-sim,optimal,3,34,0,1.25,0.03918,48,50,1X,250,0.6671999999999987,0.4705333333333328,est
524,avian-sim,optimal,4,28,0,1.27,0.040264,48,50,1X,250,0.6687555555555535,0.46977777777777674,est
525,avian-sim,optimal,5,36,0,1.25,0.038856,48,50,1X,250,0.66611111111111,0.47102222222222084,est
526,avian-sim,optimal,6,26,0,1.27,0.038428,48,50,1X,250,0.6661111111111095,0.47499999999999903,est
527,avian-sim,optimal,7,30,0,1.24,0.039596,48,50,1X,250,0.6645999999999984,0.4713777777777769,est
528,avian-sim,optimal,8,28,0,1.26,0.04026,48,50,1X,250,0.6693111111111104,0.4736444444444437,est
529,avian-sim,optimal,9,26,0,1.25,0.038888,48,50,1X,250,0.6663777777777763,0.4733555555555553,est
530,avian-sim,optimal,10,34,0,1.26,0.040564,48,50,1X,250,0.6689777777777756,0.47102222222222195,est
531,avian-sim,optimal,11,32,0,1.27,0.039232,48,50,1X,250,0.6709111111111098,0.4714444444444432,est
532,avian-sim,optimal,12,26,0,3.08,0.041968,48,50,1X,250,0.6653333333333322,0.47468888888888844,est
533,avian-sim,optimal,13,32,0,3.06,0.038588,48,50,1X,250,0.6691777777777765,0.47155555555555456,est
534,avian-sim,optimal,14,32,0,3.1,0.039188,48,50,1X,250,0.664822222222221,0.4740222222222219,est
535,avian-sim,optimal,15,38,0,3.21,0.040288,48,50,1X,250,0.6679999999999999,0.4748666666666651,est
536,avian-sim,optimal,16,32,0,3.11,0.039032,48,50,1X,250,0.6708444444444418,0.47735555555555553,est
537,avian-sim,optimal,17,26,0,3.13,0.039348,48,50,1X,250,0.668311111111109,0.4755777777777766,est
538,avian-sim,optimal,18,28,0,3.08,0.039188,48,50,1X,250,0.665866666666665,0.4721999999999998,est
539,avian-sim,optimal,19,30,0,3.11,0.039612,48,50,1X,250,0.6656888888888876,0.4709555555555538,est
540,avian-sim,QR,0,6,0,16.07,0.109956,48,1000,1X,1500,0.3074888888888897,0.4729999999999992,est
541,avian-sim,QR,1,8,0,14.27,0.110036,48,1000,1X,1500,0.3079555555555565,0.4757333333333335,est
542,avian-sim,QR,2,16,0,16.93,0.109932,48,1000,1X,1500,0.3046888888888901,0.47335555555555503,est
543,avian-sim,QR,3,4,0,15.39,0.110024,48,1000,1X,1500,0.309466666666667,0.4705333333333328,est
544,avian-sim,QR,4,14,0,14.83,0.109952,48,1000,1X,1500,0.3090222222222237,0.46977777777777674,est
545,avian-sim,QR,5,16,0,14.38,0.110144,48,1000,1X,1500,0.30646666666666744,0.47102222222222084,est
546,avian-sim,QR,6,12,0,13.89,0.111316,48,1000,1X,1500,0.30968888888888957,0.47499999999999903,est
547,avian-sim,QR,7,10,0,15.09,0.110064,48,1000,1X,1500,0.30933333333333424,0.4713777777777769,est
548,avian-sim,QR,8,14,0,14.14,0.111856,48,1000,1X,1500,0.3100888888888899,0.4736444444444437,est
549,avian-sim,QR,9,12,0,13.85,0.11008,48,1000,1X,1500,0.3078666666666675,0.4733555555555553,est
550,avian-sim,QR,10,12,0,14.3,0.11012,48,1000,1X,1500,0.3089333333333338,0.47102222222222195,est
551,avian-sim,QR,11,14,0,15.21,0.110112,48,1000,1X,1500,0.30751111111111173,0.4714444444444432,est
552,avian-sim,QR,12,12,0,15.54,0.110088,48,1000,1X,1500,0.30568888888888984,0.47468888888888844,est
553,avian-sim,QR,13,2,0,14.67,0.110012,48,1000,1X,1500,0.3132888888888896,0.47155555555555456,est
554,avian-sim,QR,14,14,0,15.03,0.111944,48,1000,1X,1500,0.31128888888888967,0.4740222222222219,est
555,avian-sim,QR,15,8,0,17.18,0.110092,48,1000,1X,1500,0.3067777777777789,0.4748666666666651,est
556,avian-sim,QR,16,10,0,38.35,0.110068,48,1000,1X,1500,0.3172444444444451,0.47735555555555553,est
557,avian-sim,QR,17,14,0,36.92,0.114792,48,1000,1X,1500,0.3062888888888898,0.4755777777777766,est
558,avian-sim,QR,18,16,0,38.83,0.110876,48,1000,1X,1500,0.31222222222222323,0.4721999999999998,est
559,avian-sim,QR,19,10,0,40.07,0.110076,48,1000,1X,1500,0.31515555555555663,0.4709555555555538,est
560,avian-sim,QR*,0,10,0,12.55,0.110016,48,1000,1X,1500,0.3074888888888897,0.4729999999999992,est
561,avian-sim,QR*,1,2,0,12.91,0.10996,48,1000,1X,1500,0.3079555555555565,0.4757333333333335,est
562,avian-sim,QR*,2,10,0,13.47,0.111912,48,1000,1X,1500,0.3046888888888901,0.47335555555555503,est
563,avian-sim,QR*,3,6,0,13.09,0.10996,48,1000,1X,1500,0.309466666666667,0.4705333333333328,est
564,avian-sim,QR*,4,12,0,13.3,0.10996,48,1000,1X,1500,0.3090222222222237,0.46977777777777674,est
565,avian-sim,QR*,5,10,0,12.85,0.110284,48,1000,1X,1500,0.30646666666666744,0.47102222222222084,est
566,avian-sim,QR*,6,4,0,13.12,0.11196,48,1000,1X,1500,0.30968888888888957,0.47499999999999903,est
567,avian-sim,QR*,7,8,0,12.27,0.109816,48,1000,1X,1500,0.30933333333333424,0.4713777777777769,est
568,avian-sim,QR*,8,12,0,12.01,0.110336,48,1000,1X,1500,0.3100888888888899,0.4736444444444437,est
569,avian-sim,QR*,9,6,0,13.19,0.11198,48,1000,1X,1500,0.3078666666666675,0.4733555555555553,est
570,avian-sim,QR*,10,12,0,12.11,0.109824,48,1000,1X,1500,0.3089333333333338,0.47102222222222195,est
571,avian-sim,QR*,11,8,0,12.7,0.109892,48,1000,1X,1500,0.30751111111111173,0.4714444444444432,est
572,avian-sim,QR*,12,6,0,14.17,0.110068,48,1000,1X,1500,0.30568888888888984,0.47468888888888844,est
573,avian-sim,QR*,13,4,0,13.1,0.10988,48,1000,1X,1500,0.3132888888888896,0.47155555555555456,est
574,avian-sim,QR*,14,10,0,13.64,0.110088,48,1000,1X,1500,0.31128888888888967,0.4740222222222219,est
575,avian-sim,QR*,15,6,0,16.94,0.114104,48,1000,1X,1500,0.3067777777777789,0.4748666666666651,est
576,avian-sim,QR*,16,4,0,33.38,0.109936,48,1000,1X,1500,0.3172444444444451,0.47735555555555553,est
577,avian-sim,QR*,17,8,0,34.61,0.113976,48,1000,1X,1500,0.3062888888888898,0.4755777777777766,est
578,avian-sim,QR*,18,14,0,38.89,0.111312,48,1000,1X,1500,0.31222222222222323,0.4721999999999998,est
579,avian-sim,QR*,19,4,0,34.0,0.109968,48,1000,1X,1500,0.31515555555555663,0.4709555555555538,est
580,avian-sim,optimal,0,4,0,1.24,0.039524,48,1000,1X,1500,0.3074888888888897,0.4729999999999992,est
581,avian-sim,optimal,1,0,1,1.25,0.039336,48,1000,1X,1500,0.3079555555555565,0.4757333333333335,est
582,avian-sim,optimal,2,8,0,1.21,0.038376,48,1000,1X,1500,0.3046888888888901,0.47335555555555503,est
583,avian-sim,optimal,3,4,0,1.24,0.040272,48,1000,1X,1500,0.309466666666667,0.4705333333333328,est
584,avian-sim,optimal,4,6,0,1.23,0.039112,48,1000,1X,1500,0.3090222222222237,0.46977777777777674,est
585,avian-sim,optimal,5,8,0,1.25,0.038876,48,1000,1X,1500,0.30646666666666744,0.47102222222222084,est
586,avian-sim,optimal,6,4,0,1.24,0.044068,48,1000,1X,1500,0.30968888888888957,0.47499999999999903,est
587,avian-sim,optimal,7,2,0,1.24,0.039496,48,1000,1X,1500,0.30933333333333424,0.4713777777777769,est
588,avian-sim,optimal,8,6,0,1.24,0.040264,48,1000,1X,1500,0.3100888888888899,0.4736444444444437,est
589,avian-sim,optimal,9,4,0,1.25,0.038556,48,1000,1X,1500,0.3078666666666675,0.4733555555555553,est
590,avian-sim,optimal,10,4,0,1.25,0.04156,48,1000,1X,1500,0.3089333333333338,0.47102222222222195,est
591,avian-sim,optimal,11,6,0,3.1,0.038824,48,1000,1X,1500,0.30751111111111173,0.4714444444444432,est
592,avian-sim,optimal,12,4,0,3.13,0.039884,48,1000,1X,1500,0.30568888888888984,0.47468888888888844,est
593,avian-sim,optimal,13,2,0,3.06,0.039632,48,1000,1X,1500,0.3132888888888896,0.47155555555555456,est
594,avian-sim,optimal,14,8,0,3.11,0.044112,48,1000,1X,1500,0.31128888888888967,0.4740222222222219,est
595,avian-sim,optimal,15,0,1,3.11,0.03958,48,1000,1X,1500,0.3067777777777789,0.4748666666666651,est
596,avian-sim,optimal,16,2,0,3.12,0.039884,48,1000,1X,1500,0.3172444444444451,0.47735555555555553,est
597,avian-sim,optimal,17,6,0,3.11,0.045888,48,1000,1X,1500,0.3062888888888898,0.4755777777777766,est
598,avian-sim,optimal,18,8,0,1.3,0.040384,48,1000,1X,1500,0.31222222222222323,0.4721999999999998,est
599,avian-sim,optimal,19,2,0,1.26,0.039392,48,1000,1X,1500,0.31515555555555663,0.4709555555555538,est
600,avian-sim,QR,0,16,0,16.49,0.102308,48,200,1X,1500,0.3074888888888897,0.4729999999999992,est
601,avian-sim,QR,1,22,0,16.49,0.102424,48,200,1X,1500,0.3079555555555565,0.4757333333333335,est
602,avian-sim,QR,2,14,0,17.49,0.105756,48,200,1X,1500,0.3046888888888901,0.47335555555555503,est
603,avian-sim,QR,3,16,0,16.05,0.102196,48,200,1X,1500,0.309466666666667,0.4705333333333328,est
604,avian-sim,QR,4,20,0,16.03,0.102304,48,200,1X,1500,0.3090222222222237,0.46977777777777674,est
605,avian-sim,QR,5,18,0,16.07,0.10422,48,200,1X,1500,0.30646666666666744,0.47102222222222084,est
606,avian-sim,QR,6,14,0,17.21,0.101728,48,200,1X,1500,0.30968888888888957,0.47499999999999903,est
607,avian-sim,QR,7,20,0,16.59,0.102648,48,200,1X,1500,0.30933333333333424,0.4713777777777769,est
608,avian-sim,QR,8,18,0,15.54,0.10304,48,200,1X,1500,0.3100888888888899,0.4736444444444437,est
609,avian-sim,QR,9,18,0,16.26,0.102864,48,200,1X,1500,0.3078666666666675,0.4733555555555553,est
610,avian-sim,QR,10,18,0,16.62,0.10552,48,200,1X,1500,0.3089333333333338,0.47102222222222195,est
611,avian-sim,QR,11,24,0,16.53,0.101952,48,200,1X,1500,0.30751111111111173,0.4714444444444432,est
612,avian-sim,QR,12,20,0,16.22,0.107532,48,200,1X,1500,0.30568888888888984,0.47468888888888844,est
613,avian-sim,QR,13,14,0,16.58,0.102088,48,200,1X,1500,0.3132888888888896,0.47155555555555456,est
614,avian-sim,QR,14,16,0,15.73,0.102624,48,200,1X,1500,0.31128888888888967,0.4740222222222219,est
615,avian-sim,QR,15,20,0,17.37,0.102368,48,200,1X,1500,0.3067777777777789,0.4748666666666651,est
616,avian-sim,QR,16,14,0,43.89,0.107568,48,200,1X,1500,0.3172444444444451,0.47735555555555553,est
617,avian-sim,QR,17,22,0,43.41,0.105672,48,200,1X,1500,0.3062888888888898,0.4755777777777766,est
618,avian-sim,QR,18,20,0,41.76,0.103348,48,200,1X,1500,0.31222222222222323,0.4721999999999998,est
619,avian-sim,QR,19,18,0,43.02,0.102668,48,200,1X,1500,0.31515555555555663,0.4709555555555538,est
620,avian-sim,QR*,0,10,0,14.95,0.10572,48,200,1X,1500,0.3074888888888897,0.4729999999999992,est
621,avian-sim,QR*,1,16,0,13.88,0.103848,48,200,1X,1500,0.3079555555555565,0.4757333333333335,est
622,avian-sim,QR*,2,10,0,15.89,0.103732,48,200,1X,1500,0.3046888888888901,0.47335555555555503,est
623,avian-sim,QR*,3,14,0,14.27,0.103136,48,200,1X,1500,0.309466666666667,0.4705333333333328,est
624,avian-sim,QR*,4,22,0,14.38,0.103392,48,200,1X,1500,0.3090222222222237,0.46977777777777674,est
625,avian-sim,QR*,5,12,0,15.01,0.102436,48,200,1X,1500,0.30646666666666744,0.47102222222222084,est
626,avian-sim,QR*,6,10,0,15.56,0.10204,48,200,1X,1500,0.30968888888888957,0.47499999999999903,est
627,avian-sim,QR*,7,18,0,15.11,0.103104,48,200,1X,1500,0.30933333333333424,0.4713777777777769,est
628,avian-sim,QR*,8,14,0,13.26,0.101912,48,200,1X,1500,0.3100888888888899,0.4736444444444437,est
629,avian-sim,QR*,9,12,0,15.36,0.102316,48,200,1X,1500,0.3078666666666675,0.4733555555555553,est
630,avian-sim,QR*,10,14,0,15.11,0.1028,48,200,1X,1500,0.3089333333333338,0.47102222222222195,est
631,avian-sim,QR*,11,18,0,14.85,0.101852,48,200,1X,1500,0.30751111111111173,0.4714444444444432,est
632,avian-sim,QR*,12,14,0,15.28,0.111096,48,200,1X,1500,0.30568888888888984,0.47468888888888844,est
633,avian-sim,QR*,13,12,0,15.33,0.102524,48,200,1X,1500,0.3132888888888896,0.47155555555555456,est
634,avian-sim,QR*,14,10,0,13.24,0.10312,48,200,1X,1500,0.31128888888888967,0.4740222222222219,est
635,avian-sim,QR*,15,18,0,16.59,0.103196,48,200,1X,1500,0.3067777777777789,0.4748666666666651,est
636,avian-sim,QR*,16,12,0,38.47,0.102684,48,200,1X,1500,0.3172444444444451,0.47735555555555553,est
637,avian-sim,QR*,17,20,0,39.03,0.103408,48,200,1X,1500,0.3062888888888898,0.4755777777777766,est
638,avian-sim,QR*,18,14,0,38.52,0.10446,48,200,1X,1500,0.31222222222222323,0.4721999999999998,est
639,avian-sim,QR*,19,12,0,37.73,0.105808,48,200,1X,1500,0.31515555555555663,0.4709555555555538,est
640,avian-sim,optimal,0,8,0,1.25,0.040092,48,200,1X,1500,0.3074888888888897,0.4729999999999992,est
641,avian-sim,optimal,1,14,0,1.23,0.038312,48,200,1X,1500,0.3079555555555565,0.4757333333333335,est
642,avian-sim,optimal,2,6,0,1.24,0.039724,48,200,1X,1500,0.3046888888888901,0.47335555555555503,est
643,avian-sim,optimal,3,8,0,1.23,0.038928,48,200,1X,1500,0.309466666666667,0.4705333333333328,est
644,avian-sim,optimal,4,12,0,1.24,0.044044,48,200,1X,1500,0.3090222222222237,0.46977777777777674,est
645,avian-sim,optimal,5,10,0,1.23,0.04054,48,200,1X,1500,0.30646666666666744,0.47102222222222084,est
646,avian-sim,optimal,6,6,0,1.25,0.039656,48,200,1X,1500,0.30968888888888957,0.47499999999999903,est
647,avian-sim,optimal,7,12,0,1.24,0.038112,48,200,1X,1500,0.30933333333333424,0.4713777777777769,est
648,avian-sim,optimal,8,10,0,1.27,0.03984,48,200,1X,1500,0.3100888888888899,0.4736444444444437,est
649,avian-sim,optimal,9,10,0,1.22,0.038356,48,200,1X,1500,0.3078666666666675,0.4733555555555553,est
650,avian-sim,optimal,10,10,0,1.24,0.040156,48,200,1X,1500,0.3089333333333338,0.47102222222222195,est
651,avian-sim,optimal,11,16,0,1.24,0.038616,48,200,1X,1500,0.30751111111111173,0.4714444444444432,est
652,avian-sim,optimal,12,12,0,3.06,0.038932,48,200,1X,1500,0.30568888888888984,0.47468888888888844,est
653,avian-sim,optimal,13,6,0,3.12,0.03954,48,200,1X,1500,0.3132888888888896,0.47155555555555456,est
654,avian-sim,optimal,14,8,0,3.09,0.040312,48,200,1X,1500,0.31128888888888967,0.4740222222222219,est
655,avian-sim,optimal,15,10,0,3.1,0.039372,48,200,1X,1500,0.3067777777777789,0.4748666666666651,est
656,avian-sim,optimal,16,6,0,3.11,0.041108,48,200,1X,1500,0.3172444444444451,0.47735555555555553,est
657,avian-sim,optimal,17,14,0,3.21,0.040464,48,200,1X,1500,0.3062888888888898,0.4755777777777766,est
658,avian-sim,optimal,18,12,0,3.11,0.038996,48,200,1X,1500,0.31222222222222323,0.4721999999999998,est
659,avian-sim,optimal,19,10,0,3.14,0.03992,48,200,1X,1500,0.31515555555555663,0.4709555555555538,est
660,avian-sim,QR,0,26,0,18.48,0.100668,48,50,1X,1500,0.3074888888888897,0.4729999999999992,est
661,avian-sim,QR,1,28,0,16.64,0.1007,48,50,1X,1500,0.3079555555555565,0.4757333333333335,est
662,avian-sim,QR,2,28,0,16.68,0.101112,48,50,1X,1500,0.3046888888888901,0.47335555555555503,est
663,avian-sim,QR,3,28,0,16.66,0.10058,48,50,1X,1500,0.309466666666667,0.4705333333333328,est
664,avian-sim,QR,4,24,0,17.44,0.101068,48,50,1X,1500,0.3090222222222237,0.46977777777777674,est
665,avian-sim,QR,5,28,0,17.05,0.100936,48,50,1X,1500,0.30646666666666744,0.47102222222222084,est
666,avian-sim,QR,6,28,0,17.45,0.103436,48,50,1X,1500,0.30968888888888957,0.47499999999999903,est
667,avian-sim,QR,7,32,0,18.48,0.100972,48,50,1X,1500,0.30933333333333424,0.4713777777777769,est
668,avian-sim,QR,8,22,0,16.52,0.101632,48,50,1X,1500,0.3100888888888899,0.4736444444444437,est
669,avian-sim,QR,9,24,0,16.36,0.101016,48,50,1X,1500,0.3078666666666675,0.4733555555555553,est
670,avian-sim,QR,10,32,0,16.99,0.103652,48,50,1X,1500,0.3089333333333338,0.47102222222222195,est
671,avian-sim,QR,11,28,0,18.59,0.10056,48,50,1X,1500,0.30751111111111173,0.4714444444444432,est
672,avian-sim,QR,12,22,0,17.1,0.10012,48,50,1X,1500,0.30568888888888984,0.47468888888888844,est
673,avian-sim,QR,13,26,0,17.85,0.101012,48,50,1X,1500,0.3132888888888896,0.47155555555555456,est
674,avian-sim,QR,14,26,0,16.54,0.100672,48,50,1X,1500,0.31128888888888967,0.4740222222222219,est
675,avian-sim,QR,15,22,0,17.11,0.101996,48,50,1X,1500,0.3067777777777789,0.4748666666666651,est
676,avian-sim,QR,16,30,0,46.14,0.101728,48,50,1X,1500,0.3172444444444451,0.47735555555555553,est
677,avian-sim,QR,17,28,0,44.9,0.101896,48,50,1X,1500,0.3062888888888898,0.4755777777777766,est
678,avian-sim,QR,18,26,0,45.1,0.102576,48,50,1X,1500,0.31222222222222323,0.4721999999999998,est
679,avian-sim,QR,19,26,0,46.45,0.102148,48,50,1X,1500,0.31515555555555663,0.4709555555555538,est
680,avian-sim,QR*,0,26,0,16.44,0.102376,48,50,1X,1500,0.3074888888888897,0.4729999999999992,est
681,avian-sim,QR*,1,28,0,14.37,0.100348,48,50,1X,1500,0.3079555555555565,0.4757333333333335,est
682,avian-sim,QR*,2,26,0,16.28,0.103792,48,50,1X,1500,0.3046888888888901,0.47335555555555503,est
683,avian-sim,QR*,3,28,0,15.75,0.100816,48,50,1X,1500,0.309466666666667,0.4705333333333328,est
684,avian-sim,QR*,4,22,0,16.07,0.100604,48,50,1X,1500,0.3090222222222237,0.46977777777777674,est
685,avian-sim,QR*,5,20,0,16.23,0.1027,48,50,1X,1500,0.30646666666666744,0.47102222222222084,est
686,avian-sim,QR*,6,30,0,15.38,0.101,48,50,1X,1500,0.30968888888888957,0.47499999999999903,est
687,avian-sim,QR*,7,30,0,17.59,0.100252,48,50,1X,1500,0.30933333333333424,0.4713777777777769,est
688,avian-sim,QR*,8,22,0,14.78,0.101132,48,50,1X,1500,0.3100888888888899,0.4736444444444437,est
689,avian-sim,QR*,9,24,0,15.24,0.101744,48,50,1X,1500,0.3078666666666675,0.4733555555555553,est
690,avian-sim,QR*,10,30,0,16.77,0.103128,48,50,1X,1500,0.3089333333333338,0.47102222222222195,est
691,avian-sim,QR*,11,28,0,17.85,0.100344,48,50,1X,1500,0.30751111111111173,0.4714444444444432,est
692,avian-sim,QR*,12,20,0,16.34,0.10164,48,50,1X,1500,0.30568888888888984,0.47468888888888844,est
693,avian-sim,QR*,13,24,0,16.78,0.101308,48,50,1X,1500,0.3132888888888896,0.47155555555555456,est
694,avian-sim,QR*,14,26,0,16.87,0.103272,48,50,1X,1500,0.31128888888888967,0.4740222222222219,est
695,avian-sim,QR*,15,22,0,15.56,0.1004,48,50,1X,1500,0.3067777777777789,0.4748666666666651,est
696,avian-sim,QR*,16,24,0,40.44,0.101336,48,50,1X,1500,0.3172444444444451,0.47735555555555553,est
697,avian-sim,QR*,17,30,0,43.61,0.100744,48,50,1X,1500,0.3062888888888898,0.4755777777777766,est
698,avian-sim,QR*,18,20,0,39.74,0.101792,48,50,1X,1500,0.31222222222222323,0.4721999999999998,est
699,avian-sim,QR*,19,24,0,44.4,0.102452,48,50,1X,1500,0.31515555555555663,0.4709555555555538,est
700,avian-sim,optimal,0,20,0,1.27,0.039784,48,50,1X,1500,0.3074888888888897,0.4729999999999992,est
701,avian-sim,optimal,1,22,0,1.26,0.039568,48,50,1X,1500,0.3079555555555565,0.4757333333333335,est
702,avian-sim,optimal,2,20,0,1.25,0.04324,48,50,1X,1500,0.3046888888888901,0.47335555555555503,est
703,avian-sim,optimal,3,20,0,1.23,0.03836,48,50,1X,1500,0.309466666666667,0.4705333333333328,est
704,avian-sim,optimal,4,16,0,1.26,0.038356,48,50,1X,1500,0.3090222222222237,0.46977777777777674,est
705,avian-sim,optimal,5,14,0,1.24,0.039824,48,50,1X,1500,0.30646666666666744,0.47102222222222084,est
706,avian-sim,optimal,6,20,0,1.27,0.0398,48,50,1X,1500,0.30968888888888957,0.47499999999999903,est
707,avian-sim,optimal,7,24,0,1.24,0.04216,48,50,1X,1500,0.30933333333333424,0.4713777777777769,est
708,avian-sim,optimal,8,20,0,1.26,0.03842,48,50,1X,1500,0.3100888888888899,0.4736444444444437,est
709,avian-sim,optimal,9,18,0,1.19,0.039128,48,50,1X,1500,0.3078666666666675,0.4733555555555553,est
710,avian-sim,optimal,10,24,0,1.24,0.039916,48,50,1X,1500,0.3089333333333338,0.47102222222222195,est
711,avian-sim,optimal,11,20,0,1.28,0.038516,48,50,1X,1500,0.30751111111111173,0.4714444444444432,est
712,avian-sim,optimal,12,14,0,3.11,0.039948,48,50,1X,1500,0.30568888888888984,0.47468888888888844,est
713,avian-sim,optimal,13,18,0,3.16,0.040348,48,50,1X,1500,0.3132888888888896,0.47155555555555456,est
714,avian-sim,optimal,14,18,0,3.08,0.039464,48,50,1X,1500,0.31128888888888967,0.4740222222222219,est
715,avian-sim,optimal,15,14,0,3.23,0.03982,48,50,1X,1500,0.3067777777777789,0.4748666666666651,est
716,avian-sim,optimal,16,22,0,3.12,0.03892,48,50,1X,1500,0.3172444444444451,0.47735555555555553,est
717,avian-sim,optimal,17,20,0,3.1,0.039012,48,50,1X,1500,0.3062888888888898,0.4755777777777766,est
718,avian-sim,optimal,18,18,0,3.13,0.038572,48,50,1X,1500,0.31222222222222323,0.4721999999999998,est
719,avian-sim,optimal,19,18,0,3.07,0.038636,48,50,1X,1500,0.31515555555555663,0.4709555555555538,est
720,avian-sim,QR,0,16,0,17.23,0.110028,48,1000,1X,500,0.5364222222222228,0.4729999999999992,est
721,avian-sim,QR,1,12,0,17.85,0.112,48,1000,1X,500,0.5346000000000009,0.4757333333333335,est
722,avian-sim,QR,2,18,0,19.85,0.1134,48,1000,1X,500,0.5403555555555558,0.47335555555555503,est
723,avian-sim,QR,3,18,0,17.42,0.110028,48,1000,1X,500,0.5392666666666674,0.4705333333333328,est
724,avian-sim,QR,4,20,0,17.75,0.109872,48,1000,1X,500,0.5365777777777786,0.46977777777777674,est
725,avian-sim,QR,5,12,0,16.83,0.110072,48,1000,1X,500,0.5310888888888894,0.47102222222222084,est
726,avian-sim,QR,6,20,0,17.05,0.109976,48,1000,1X,500,0.5379777777777781,0.47499999999999903,est
727,avian-sim,QR,7,12,0,16.87,0.111964,48,1000,1X,500,0.5322222222222222,0.4713777777777769,est
728,avian-sim,QR,8,22,0,16.75,0.109912,48,1000,1X,500,0.5372000000000005,0.4736444444444437,est
729,avian-sim,QR,9,10,0,17.13,0.109884,48,1000,1X,500,0.5388444444444455,0.4733555555555553,est
730,avian-sim,QR,10,8,0,17.29,0.114088,48,1000,1X,500,0.5346444444444447,0.47102222222222195,est
731,avian-sim,QR,11,22,0,17.08,0.110496,48,1000,1X,500,0.5404666666666665,0.4714444444444432,est
732,avian-sim,QR,12,18,0,17.97,0.112028,48,1000,1X,500,0.5357777777777792,0.47468888888888844,est
733,avian-sim,QR,13,8,0,18.42,0.111872,48,1000,1X,500,0.5369777777777793,0.47155555555555456,est
