,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
1322,ASTRAL-II,QR,22,14,0,61.55,0.203088,101,200,2000000,1e-06,0,0.3990204081632677,est
1323,ASTRAL-II,QR,23,28,0,81.88,0.203472,101,200,2000000,1e-06,0,0.3174591836734679,est
1324,ASTRAL-II,QR,24,14,0,81.89,0.204048,101,200,2000000,1e-06,0,0.3557142857142856,est
1325,ASTRAL-II,QR,25,16,0,86.76,0.2011,101,200,2000000,1e-06,0,0.3096632653061208,est
1326,ASTRAL-II,QR,26,8,0,83.28,0.20196,101,200,2000000,1e-06,0,0.33975510204081544,est
1327,ASTRAL-II,QR,27,4,0,84.22,0.199428,101,200,2000000,1e-06,0,0.3147755102040798,est
1328,ASTRAL-II,QR,28,12,0,81.57,0.200516,101,200,2000000,1e-06,0,0.34624489795918245,est
1329,ASTRAL-II,QR,29,12,0,86.76,0.202244,101,200,2000000,1e-06,0,0.34126530612244754,est
1330,ASTRAL-II,QR,30,24,0,56.05,0.202828,101,200,2000000,1e-06,0,0.3070816326530601,est
1331,ASTRAL-II,QR,31,18,0,58.31,0.202424,101,200,2000000,1e-06,0,0.3464183673469379,est
1332,ASTRAL-II,QR,32,20,0,57.97,0.20254,101,200,2000000,1e-06,0,0.33034693877550875,est
1333,ASTRAL-II,QR,33,4,0,53.8,0.202648,101,200,2000000,1e-06,0,0.3492551020408159,est
1334,ASTRAL-II,QR,34,0,1,61.4,0.199956,101,200,2000000,1e-06,0,0.3317551020408147,est
1335,ASTRAL-II,QR,35,22,0,54.9,0.205336,101,200,2000000,1e-06,0,0.33939795918367177,est
1336,ASTRAL-II,QR,36,12,0,58.18,0.202748,101,200,2000000,1e-06,0,0.36359183673469336,est
1337,ASTRAL-II,QR,37,4,0,59.98,0.201116,101,200,2000000,1e-06,0,0.3353673469387748,est
1338,ASTRAL-II,QR,38,20,0,60.87,0.201392,101,200,2000000,1e-06,0,0.31079591836734577,est
1339,ASTRAL-II,QR,39,8,0,59.86,0.201408,101,200,2000000,1e-06,0,0.2965510204081622,est
1340,ASTRAL-II,QR,40,6,0,51.9,0.202572,101,200,2000000,1e-06,0,0.29822448979591676,est
1341,ASTRAL-II,QR,41,6,0,57.08,0.205512,101,200,2000000,1e-06,0,0.3459591836734684,est
1342,ASTRAL-II,QR,42,24,0,58.66,0.201476,101,200,2000000,1e-06,0,0.3508469387755092,est
1343,ASTRAL-II,QR,43,10,0,57.16,0.204232,101,200,2000000,1e-06,0,0.34587755102040757,est
1344,ASTRAL-II,QR,44,6,0,55.34,0.202336,101,200,2000000,1e-06,0,0.3183775510204064,est
1345,ASTRAL-II,QR,45,14,0,60.26,0.201092,101,200,2000000,1e-06,0,0.31390816326530435,est
1346,ASTRAL-II,QR,46,6,0,61.31,0.202748,101,200,2000000,1e-06,0,0.33183673469387637,est
1347,ASTRAL-II,QR,47,2,0,61.45,0.202156,101,200,2000000,1e-06,0,0.328285714285713,est
1348,ASTRAL-II,QR,48,20,0,61.66,0.200908,101,200,2000000,1e-06,0,0.3169081632653052,est
1349,ASTRAL-II,QR,49,24,0,55.0,0.202656,101,200,2000000,1e-06,0,0.3284489795918353,est
1350,ASTRAL-II,QR*,0,8,0,67.5,0.204172,101,200,2000000,1e-06,0,0.30671428571428416,est
1351,ASTRAL-II,QR*,1,8,0,65.01,0.201032,101,200,2000000,1e-06,0,0.32925510204081454,est
1352,ASTRAL-II,QR*,2,4,0,69.68,0.20118,101,200,2000000,1e-06,0,0.3122551020408148,est
1353,ASTRAL-II,QR*,3,6,0,76.13,0.200944,101,200,2000000,1e-06,0,0.31230612244897793,est
1354,ASTRAL-II,QR*,4,10,0,80.61,0.200408,101,200,2000000,1e-06,0,0.33266326530612106,est
1355,ASTRAL-II,QR*,5,10,0,78.51,0.201972,101,200,2000000,1e-06,0,0.30736734693877366,est
1356,ASTRAL-II,QR*,6,4,0,53.06,0.199804,101,200,2000000,1e-06,0,0.3540510204081632,est
1357,ASTRAL-II,QR*,7,4,0,47.51,0.199564,101,200,2000000,1e-06,0,0.35774489795918324,est
1358,ASTRAL-II,QR*,8,6,0,48.45,0.2021,101,200,2000000,1e-06,0,0.31091836734693795,est
1359,ASTRAL-II,QR*,9,10,0,49.44,0.19956,101,200,2000000,1e-06,0,0.3384387755102028,est
1360,ASTRAL-II,QR*,10,10,0,59.14,0.200456,101,200,2000000,1e-06,0,0.317632653061223,est
1361,ASTRAL-II,QR*,11,4,0,43.56,0.201156,101,200,2000000,1e-06,0,0.32966326530612083,est
1362,ASTRAL-II,QR*,12,10,0,53.09,0.202532,101,200,2000000,1e-06,0,0.3840714285714297,est
1363,ASTRAL-II,QR*,13,6,0,51.87,0.20244,101,200,2000000,1e-06,0,0.3406224489795909,est
1364,ASTRAL-II,QR*,14,2,0,51.13,0.200412,101,200,2000000,1e-06,0,0.3454693877551015,est
1365,ASTRAL-II,QR*,15,12,0,64.45,0.20034,101,200,2000000,1e-06,0,0.30201020408163115,est
1366,ASTRAL-II,QR*,16,4,0,51.24,0.200396,101,200,2000000,1e-06,0,0.3032244897959173,est
1367,ASTRAL-II,QR*,17,16,0,58.45,0.200616,101,200,2000000,1e-06,0,0.3640102040816331,est
1368,ASTRAL-II,QR*,18,4,0,59.79,0.20072,101,200,2000000,1e-06,0,0.32505102040816164,est
1369,ASTRAL-II,QR*,19,0,1,53.72,0.200052,101,200,2000000,1e-06,0,0.3159285714285696,est
1370,ASTRAL-II,QR*,20,8,0,49.11,0.201304,101,200,2000000,1e-06,0,0.40437755102041073,est
1371,ASTRAL-II,QR*,21,2,0,53.32,0.200176,101,200,2000000,1e-06,0,0.340173469387754,est
1372,ASTRAL-II,QR*,22,12,0,56.25,0.20116,101,200,2000000,1e-06,0,0.3990204081632677,est
1373,ASTRAL-II,QR*,23,14,0,58.18,0.201748,101,200,2000000,1e-06,0,0.3174591836734679,est
1374,ASTRAL-II,QR*,24,4,0,55.23,0.20284,101,200,2000000,1e-06,0,0.3557142857142856,est
1375,ASTRAL-II,QR*,25,6,0,55.09,0.200684,101,200,2000000,1e-06,0,0.3096632653061208,est
1376,ASTRAL-II,QR*,26,10,0,52.87,0.199736,101,200,2000000,1e-06,0,0.33975510204081544,est
1377,ASTRAL-II,QR*,27,4,0,50.63,0.201424,101,200,2000000,1e-06,0,0.3147755102040798,est
1378,ASTRAL-II,QR*,28,10,0,49.47,0.199792,101,200,2000000,1e-06,0,0.34624489795918245,est
1379,ASTRAL-II,QR*,29,6,0,56.97,0.20274,101,200,2000000,1e-06,0,0.34126530612244754,est
1380,ASTRAL-II,QR*,30,6,0,51.35,0.205268,101,200,2000000,1e-06,0,0.3070816326530601,est
1381,ASTRAL-II,QR*,31,4,0,49.58,0.200808,101,200,2000000,1e-06,0,0.3464183673469379,est
1382,ASTRAL-II,QR*,32,6,0,50.79,0.20488,101,200,2000000,1e-06,0,0.33034693877550875,est
1383,ASTRAL-II,QR*,33,6,0,31.98,0.205364,101,200,2000000,1e-06,0,0.3492551020408159,est
1384,ASTRAL-II,QR*,34,0,1,54.94,0.200648,101,200,2000000,1e-06,0,0.3317551020408147,est
1385,ASTRAL-II,QR*,35,4,0,47.8,0.199592,101,200,2000000,1e-06,0,0.33939795918367177,est
1386,ASTRAL-II,QR*,36,2,0,50.15,0.200964,101,200,2000000,1e-06,0,0.36359183673469336,est
1387,ASTRAL-II,QR*,37,6,0,54.2,0.200912,101,200,2000000,1e-06,0,0.3353673469387748,est
1388,ASTRAL-II,QR*,38,14,0,59.04,0.20046,101,200,2000000,1e-06,0,0.31079591836734577,est
1389,ASTRAL-II,QR*,39,2,0,62.97,0.20202,101,200,2000000,1e-06,0,0.2965510204081622,est
1390,ASTRAL-II,QR*,40,6,0,43.94,0.20052,101,200,2000000,1e-06,0,0.29822448979591676,est
1391,ASTRAL-II,QR*,41,6,0,50.85,0.201664,101,200,2000000,1e-06,0,0.3459591836734684,est
1392,ASTRAL-II,QR*,42,8,0,53.51,0.201612,101,200,2000000,1e-06,0,0.3508469387755092,est
1393,ASTRAL-II,QR*,43,12,0,52.07,0.201068,101,200,2000000,1e-06,0,0.34587755102040757,est
1394,ASTRAL-II,QR*,44,4,0,48.75,0.201112,101,200,2000000,1e-06,0,0.3183775510204064,est
1395,ASTRAL-II,QR*,45,4,0,46.48,0.19972,101,200,2000000,1e-06,0,0.31390816326530435,est
1396,ASTRAL-II,QR*,46,6,0,51.33,0.201284,101,200,2000000,1e-06,0,0.33183673469387637,est
1397,ASTRAL-II,QR*,47,2,0,47.17,0.20248,101,200,2000000,1e-06,0,0.328285714285713,est
1398,ASTRAL-II,QR*,48,6,0,57.87,0.20948,101,200,2000000,1e-06,0,0.3169081632653052,est
1399,ASTRAL-II,QR*,49,8,0,50.68,0.200952,101,200,2000000,1e-06,0,0.3284489795918353,est
1400,ASTRAL-II,QR,0,28,0,60.09,0.196724,101,50,2000000,1e-06,0,0.30671428571428416,est
1401,ASTRAL-II,QR,1,20,0,60.2,0.198232,101,50,2000000,1e-06,0,0.32925510204081454,est
1402,ASTRAL-II,QR,2,16,0,65.11,0.197444,101,50,2000000,1e-06,0,0.3122551020408148,est
1403,ASTRAL-II,QR,3,18,0,61.45,0.198656,101,50,2000000,1e-06,0,0.31230612244897793,est
1404,ASTRAL-II,QR,4,22,0,61.57,0.197984,101,50,2000000,1e-06,0,0.33266326530612106,est
1405,ASTRAL-II,QR,5,4,0,60.66,0.198672,101,50,2000000,1e-06,0,0.30736734693877366,est
1406,ASTRAL-II,QR,6,28,0,63.24,0.197164,101,50,2000000,1e-06,0,0.3540510204081632,est
1407,ASTRAL-II,QR,7,28,0,55.56,0.196552,101,50,2000000,1e-06,0,0.35774489795918324,est
1408,ASTRAL-II,QR,8,28,0,62.95,0.196268,101,50,2000000,1e-06,0,0.31091836734693795,est
1409,ASTRAL-II,QR,9,28,0,56.86,0.19714,101,50,2000000,1e-06,0,0.3384387755102028,est
1410,ASTRAL-II,QR,10,24,0,63.54,0.196308,101,50,2000000,1e-06,0,0.317632653061223,est
1411,ASTRAL-II,QR,11,4,0,58.96,0.198424,101,50,2000000,1e-06,0,0.32966326530612083,est
1412,ASTRAL-II,QR,12,26,0,61.35,0.197952,101,50,2000000,1e-06,0,0.3840714285714297,est
1413,ASTRAL-II,QR,13,4,0,60.42,0.199804,101,50,2000000,1e-06,0,0.3406224489795909,est
1414,ASTRAL-II,QR,14,30,0,55.73,0.196156,101,50,2000000,1e-06,0,0.3454693877551015,est
1415,ASTRAL-II,QR,15,20,0,63.45,0.198732,101,50,2000000,1e-06,0,0.30201020408163115,est
1416,ASTRAL-II,QR,16,22,0,58.78,0.198452,101,50,2000000,1e-06,0,0.3032244897959173,est
1417,ASTRAL-II,QR,17,20,0,61.45,0.200232,101,50,2000000,1e-06,0,0.3640102040816331,est
1418,ASTRAL-II,QR,18,18,0,62.75,0.199228,101,50,2000000,1e-06,0,0.32505102040816164,est
1419,ASTRAL-II,QR,19,28,0,55.66,0.201372,101,50,2000000,1e-06,0,0.3159285714285696,est
1420,ASTRAL-II,QR,20,36,0,61.82,0.198408,101,50,2000000,1e-06,0,0.40437755102041073,est
1421,ASTRAL-II,QR,21,30,0,56.19,0.197432,101,50,2000000,1e-06,0,0.340173469387754,est
1422,ASTRAL-II,QR,22,40,0,57.42,0.198588,101,50,2000000,1e-06,0,0.3990204081632677,est
1423,ASTRAL-II,QR,23,26,0,56.3,0.19898,101,50,2000000,1e-06,0,0.3174591836734679,est
1424,ASTRAL-II,QR,24,24,0,85.19,0.19872,101,50,2000000,1e-06,0,0.3557142857142856,est
1425,ASTRAL-II,QR,25,26,0,57.81,0.19894,101,50,2000000,1e-06,0,0.3096632653061208,est
1426,ASTRAL-II,QR,26,18,0,61.37,0.197616,101,50,2000000,1e-06,0,0.33975510204081544,est
1427,ASTRAL-II,QR,27,18,0,86.4,0.199272,101,50,2000000,1e-06,0,0.3147755102040798,est
1428,ASTRAL-II,QR,28,30,0,89.4,0.198256,101,50,2000000,1e-06,0,0.34624489795918245,est
1429,ASTRAL-II,QR,29,20,0,87.91,0.199032,101,50,2000000,1e-06,0,0.34126530612244754,est
1430,ASTRAL-II,QR,30,18,0,84.35,0.197576,101,50,2000000,1e-06,0,0.3070816326530601,est
1431,ASTRAL-II,QR,31,22,0,83.64,0.199308,101,50,2000000,1e-06,0,0.3464183673469379,est
1432,ASTRAL-II,QR,32,22,0,87.2,0.196292,101,50,2000000,1e-06,0,0.33034693877550875,est
1433,ASTRAL-II,QR,33,8,0,60.26,0.198776,101,50,2000000,1e-06,0,0.3492551020408159,est
1434,ASTRAL-II,QR,34,12,0,58.18,0.198788,101,50,2000000,1e-06,0,0.3317551020408147,est
1435,ASTRAL-II,QR,35,24,0,57.7,0.19896,101,50,2000000,1e-06,0,0.33939795918367177,est
1436,ASTRAL-II,QR,36,22,0,60.45,0.198048,101,50,2000000,1e-06,0,0.36359183673469336,est
1437,ASTRAL-II,QR,37,34,0,61.86,0.19602,101,50,2000000,1e-06,0,0.3353673469387748,est
1438,ASTRAL-II,QR,38,24,0,59.4,0.19802,101,50,2000000,1e-06,0,0.31079591836734577,est
1439,ASTRAL-II,QR,39,22,0,59.26,0.197848,101,50,2000000,1e-06,0,0.2965510204081622,est
1440,ASTRAL-II,QR,40,22,0,57.06,0.19852,101,50,2000000,1e-06,0,0.29822448979591676,est
1441,ASTRAL-II,QR,41,22,0,83.8,0.196932,101,50,2000000,1e-06,0,0.3459591836734684,est
1442,ASTRAL-II,QR,42,28,0,58.99,0.199212,101,50,2000000,1e-06,0,0.3508469387755092,est
1443,ASTRAL-II,QR,43,26,0,56.92,0.198376,101,50,2000000,1e-06,0,0.34587755102040757,est
1444,ASTRAL-II,QR,44,22,0,64.02,0.197144,101,50,2000000,1e-06,0,0.3183775510204064,est
1445,ASTRAL-II,QR,45,26,0,62.92,0.196648,101,50,2000000,1e-06,0,0.31390816326530435,est
1446,ASTRAL-II,QR,46,28,0,57.5,0.197848,101,50,2000000,1e-06,0,0.33183673469387637,est
1447,ASTRAL-II,QR,47,10,0,62.4,0.197652,101,50,2000000,1e-06,0,0.328285714285713,est
1448,ASTRAL-II,QR,48,22,0,61.64,0.200572,101,50,2000000,1e-06,0,0.3169081632653052,est
1449,ASTRAL-II,QR,49,24,0,63.98,0.196728,101,50,2000000,1e-06,0,0.3284489795918353,est
1450,ASTRAL-II,QR*,0,14,0,77.64,0.198272,101,50,2000000,1e-06,0,0.30671428571428416,est
1451,ASTRAL-II,QR*,1,10,0,66.81,0.197464,101,50,2000000,1e-06,0,0.32925510204081454,est
1452,ASTRAL-II,QR*,2,8,0,80.27,0.197008,101,50,2000000,1e-06,0,0.3122551020408148,est
1453,ASTRAL-II,QR*,3,8,0,76.26,0.197624,101,50,2000000,1e-06,0,0.31230612244897793,est
1454,ASTRAL-II,QR*,4,10,0,83.17,0.198,101,50,2000000,1e-06,0,0.33266326530612106,est
1455,ASTRAL-II,QR*,5,4,0,74.14,0.197788,101,50,2000000,1e-06,0,0.30736734693877366,est
1456,ASTRAL-II,QR*,6,26,0,86.1,0.19698,101,50,2000000,1e-06,0,0.3540510204081632,est
1457,ASTRAL-II,QR*,7,16,0,51.13,0.198876,101,50,2000000,1e-06,0,0.35774489795918324,est
1458,ASTRAL-II,QR*,8,16,0,50.75,0.197076,101,50,2000000,1e-06,0,0.31091836734693795,est
1459,ASTRAL-II,QR*,9,20,0,48.08,0.198416,101,50,2000000,1e-06,0,0.3384387755102028,est
1460,ASTRAL-II,QR*,10,10,0,53.09,0.196076,101,50,2000000,1e-06,0,0.317632653061223,est
1461,ASTRAL-II,QR*,11,4,0,45.93,0.198232,101,50,2000000,1e-06,0,0.32966326530612083,est
1462,ASTRAL-II,QR*,12,20,0,50.18,0.198028,101,50,2000000,1e-06,0,0.3840714285714297,est
1463,ASTRAL-II,QR*,13,16,0,50.2,0.197192,101,50,2000000,1e-06,0,0.3406224489795909,est
1464,ASTRAL-II,QR*,14,10,0,47.96,0.196724,101,50,2000000,1e-06,0,0.3454693877551015,est
1465,ASTRAL-II,QR*,15,12,0,54.76,0.197656,101,50,2000000,1e-06,0,0.30201020408163115,est
1466,ASTRAL-II,QR*,16,12,0,48.36,0.19716,101,50,2000000,1e-06,0,0.3032244897959173,est
1467,ASTRAL-II,QR*,17,12,0,60.29,0.19794,101,50,2000000,1e-06,0,0.3640102040816331,est
1468,ASTRAL-II,QR*,18,12,0,59.0,0.19838,101,50,2000000,1e-06,0,0.32505102040816164,est
1469,ASTRAL-II,QR*,19,6,0,53.46,0.197916,101,50,2000000,1e-06,0,0.3159285714285696,est
1470,ASTRAL-II,QR*,20,20,0,56.51,0.198156,101,50,2000000,1e-06,0,0.40437755102041073,est
1471,ASTRAL-II,QR*,21,12,0,63.02,0.197352,101,50,2000000,1e-06,0,0.340173469387754,est
1472,ASTRAL-II,QR*,22,14,0,50.09,0.197288,101,50,2000000,1e-06,0,0.3990204081632677,est
1473,ASTRAL-II,QR*,23,30,0,60.02,0.200244,101,50,2000000,1e-06,0,0.3174591836734679,est
1474,ASTRAL-II,QR*,24,22,0,55.26,0.198556,101,50,2000000,1e-06,0,0.3557142857142856,est
1475,ASTRAL-II,QR*,25,12,0,55.92,0.200308,101,50,2000000,1e-06,0,0.3096632653061208,est
1476,ASTRAL-II,QR*,26,18,0,41.08,0.196676,101,50,2000000,1e-06,0,0.33975510204081544,est
1477,ASTRAL-II,QR*,27,10,0,43.4,0.197424,101,50,2000000,1e-06,0,0.3147755102040798,est
1478,ASTRAL-II,QR*,28,20,0,57.36,0.197268,101,50,2000000,1e-06,0,0.34624489795918245,est
1479,ASTRAL-II,QR*,29,14,0,53.31,0.198148,101,50,2000000,1e-06,0,0.34126530612244754,est
1480,ASTRAL-II,QR*,30,8,0,49.26,0.197176,101,50,2000000,1e-06,0,0.3070816326530601,est
1481,ASTRAL-II,QR*,31,14,0,56.9,0.197052,101,50,2000000,1e-06,0,0.3464183673469379,est
1482,ASTRAL-II,QR*,32,12,0,54.77,0.199672,101,50,2000000,1e-06,0,0.33034693877550875,est
1483,ASTRAL-II,QR*,33,8,0,42.35,0.197248,101,50,2000000,1e-06,0,0.3492551020408159,est
1484,ASTRAL-II,QR*,34,12,0,60.83,0.19854,101,50,2000000,1e-06,0,0.3317551020408147,est
1485,ASTRAL-II,QR*,35,16,0,54.75,0.197992,101,50,2000000,1e-06,0,0.33939795918367177,est
1486,ASTRAL-II,QR*,36,12,0,56.92,0.19604,101,50,2000000,1e-06,0,0.36359183673469336,est
1487,ASTRAL-II,QR*,37,6,0,59.7,0.197812,101,50,2000000,1e-06,0,0.3353673469387748,est
1488,ASTRAL-II,QR*,38,6,0,57.35,0.198104,101,50,2000000,1e-06,0,0.31079591836734577,est
1489,ASTRAL-II,QR*,39,6,0,53.71,0.196904,101,50,2000000,1e-06,0,0.2965510204081622,est
1490,ASTRAL-II,QR*,40,20,0,54.18,0.198044,101,50,2000000,1e-06,0,0.29822448979591676,est
1491,ASTRAL-II,QR*,41,8,0,55.38,0.198836,101,50,2000000,1e-06,0,0.3459591836734684,est
1492,ASTRAL-II,QR*,42,14,0,59.42,0.198256,101,50,2000000,1e-06,0,0.3508469387755092,est
1493,ASTRAL-II,QR*,43,28,0,54.62,0.197744,101,50,2000000,1e-06,0,0.34587755102040757,est
1494,ASTRAL-II,QR*,44,8,0,47.51,0.197968,101,50,2000000,1e-06,0,0.3183775510204064,est
1495,ASTRAL-II,QR*,45,16,0,51.41,0.195972,101,50,2000000,1e-06,0,0.31390816326530435,est
1496,ASTRAL-II,QR*,46,26,0,53.45,0.198,101,50,2000000,1e-06,0,0.33183673469387637,est
1497,ASTRAL-II,QR*,47,14,0,55.21,0.197164,101,50,2000000,1e-06,0,0.328285714285713,est
1498,ASTRAL-II,QR*,48,12,0,54.82,0.200144,101,50,2000000,1e-06,0,0.3169081632653052,est
1499,ASTRAL-II,QR*,49,8,0,54.53,0.197728,101,50,2000000,1e-06,0,0.3284489795918353,est
1500,ASTRAL-II,QR,0,24,0,390.73,0.480436,201,1000,10000000,1e-06,0,0.22822727272727364,est
1501,ASTRAL-II,QR,1,26,0,402.59000000000003,0.480512,201,1000,10000000,1e-06,0,0.24638888888888946,est
1502,ASTRAL-II,QR,2,16,0,427.55,0.4792,201,1000,10000000,1e-06,0,0.24420202020202014,est
1503,ASTRAL-II,QR,3,22,0,378.88,0.483624,201,1000,10000000,1e-06,0,0.20115656565656642,est
1504,ASTRAL-II,QR,4,20,0,385.99,0.481632,201,1000,10000000,1e-06,0,0.20074747474747584,est
1505,ASTRAL-II,QR,5,28,0,397.19,0.479636,201,1000,10000000,1e-06,0,0.22981313131313216,est
1506,ASTRAL-II,QR,6,36,0,424.0,0.481012,201,1000,10000000,1e-06,0,0.24025757575757578,est
1507,ASTRAL-II,QR,7,26,0,422.05,0.48046,201,1000,10000000,1e-06,0,0.1716111111111119,est
1508,ASTRAL-II,QR,8,26,0,425.38,0.480084,201,1000,10000000,1e-06,0,0.21882323232323334,est
1509,ASTRAL-II,QR,9,24,0,415.98,0.480808,201,1000,10000000,1e-06,0,0.22809090909090926,est
1510,ASTRAL-II,QR,10,24,0,413.57,0.479532,201,1000,10000000,1e-06,0,0.1756818181818191,est
1511,ASTRAL-II,QR,11,24,0,396.92,0.478232,201,1000,10000000,1e-06,0,0.2170454545454552,est
1512,ASTRAL-II,QR,12,38,0,409.56,0.479528,201,1000,10000000,1e-06,0,0.24216161616161633,est
1513,ASTRAL-II,QR,13,24,0,414.61,0.481168,201,1000,10000000,1e-06,0,0.24567676767676752,est
1514,ASTRAL-II,QR,14,30,0,422.46,0.478652,201,1000,10000000,1e-06,0,0.1768939393939402,est
1515,ASTRAL-II,QR,15,24,0,421.83,0.4796,201,1000,10000000,1e-06,0,0.19870202020202118,est
1516,ASTRAL-II,QR,16,24,0,390.19,0.482532,201,1000,10000000,1e-06,0,0.21378787878787972,est
1517,ASTRAL-II,QR,17,16,0,410.06,0.478984,201,1000,10000000,1e-06,0,0.2185000000000009,est
1518,ASTRAL-II,QR,18,26,0,422.2,0.481348,201,1000,10000000,1e-06,0,0.1809242424242434,est
1519,ASTRAL-II,QR,19,28,0,395.25,0.480128,201,1000,10000000,1e-06,0,0.21677777777777849,est
1520,ASTRAL-II,QR,20,22,0,266.94,0.478484,201,1000,10000000,1e-06,0,0.188661616161617,est
1521,ASTRAL-II,QR,21,18,0,266.45,0.48044,201,1000,10000000,1e-06,0,0.24428787878787903,est
1522,ASTRAL-II,QR,22,32,0,295.07,0.479808,201,1000,10000000,1e-06,0,0.19956565656565725,est
1523,ASTRAL-II,QR,23,14,0,293.27,0.479864,201,1000,10000000,1e-06,0,0.25722222222222224,est
1524,ASTRAL-II,QR,24,22,0,290.02,0.479064,201,1000,10000000,1e-06,0,0.1926818181818191,est
1525,ASTRAL-II,QR,25,28,0,267.48,0.478456,201,1000,10000000,1e-06,0,0.1901363636363645,est
1526,ASTRAL-II,QR,26,16,0,292.0,0.483908,201,1000,10000000,1e-06,0,0.22819191919191978,est
1527,ASTRAL-II,QR,27,22,0,267.85,0.478784,201,1000,10000000,1e-06,0,0.18136363636363745,est
1528,ASTRAL-II,QR,28,22,0,286.3,0.480788,201,1000,10000000,1e-06,0,0.23028787878787962,est
1529,ASTRAL-II,QR,29,28,0,298.17,0.481308,201,1000,10000000,1e-06,0,0.170020202020203,est
1530,ASTRAL-II,QR,30,24,0,284.99,0.478764,201,1000,10000000,1e-06,0,0.21270202020202114,est
1531,ASTRAL-II,QR,31,24,0,286.38,0.479516,201,1000,10000000,1e-06,0,0.22182828282828326,est
1532,ASTRAL-II,QR,32,28,0,290.51,0.479636,201,1000,10000000,1e-06,0,0.2149898989898997,est
1533,ASTRAL-II,QR,33,16,0,296.88,0.479732,201,1000,10000000,1e-06,0,0.23479797979798012,est
1534,ASTRAL-II,QR,34,18,0,298.15,0.480076,201,1000,10000000,1e-06,0,0.1782222222222232,est
1535,ASTRAL-II,QR,35,22,0,293.90999999999997,0.48062,201,1000,10000000,1e-06,0,0.22013636363636446,est
1536,ASTRAL-II,QR,36,28,0,300.28,0.479804,201,1000,10000000,1e-06,0,0.2186060606060615,est
1537,ASTRAL-II,QR,37,24,0,288.04,0.4811,201,1000,10000000,1e-06,0,0.20923737373737447,est
1538,ASTRAL-II,QR,38,18,0,301.15,0.480724,201,1000,10000000,1e-06,0,0.19145454545454632,est
1539,ASTRAL-II,QR,39,16,0,290.31,0.48016,201,1000,10000000,1e-06,0,0.24709595959595967,est
1540,ASTRAL-II,QR,40,32,0,425.12,0.479508,201,1000,10000000,1e-06,0,0.20360101010101075,est
1541,ASTRAL-II,QR,41,16,0,1048.15,0.479304,201,1000,10000000,1e-06,0,0.21369696969697052,est
1542,ASTRAL-II,QR,42,28,0,270.27,0.480216,201,1000,10000000,1e-06,0,0.23827272727272747,est
1543,ASTRAL-II,QR,43,20,0,275.6,0.479404,201,1000,10000000,1e-06,0,0.18718181818181912,est
1544,ASTRAL-II,QR,44,22,0,300.96,0.479976,201,1000,10000000,1e-06,0,0.2110656565656576,est
1545,ASTRAL-II,QR,45,20,0,297.28,0.479928,201,1000,10000000,1e-06,0,0.17644949494949583,est
1546,ASTRAL-II,QR,46,26,0,301.67,0.484092,201,1000,10000000,1e-06,0,0.21143434343434417,est
1547,ASTRAL-II,QR,47,26,0,267.03,0.479072,201,1000,10000000,1e-06,0,0.2618282828282828,est
1548,ASTRAL-II,QR,48,14,0,285.68,0.482136,201,1000,10000000,1e-06,0,0.18389898989899073,est
1549,ASTRAL-II,QR,49,22,0,286.97,0.481424,201,1000,10000000,1e-06,0,0.21900000000000058,est
1550,ASTRAL-II,QR*,0,28,0,290.42,0.481672,201,1000,10000000,1e-06,0,0.22822727272727364,est
1551,ASTRAL-II,QR*,1,30,0,291.32,0.4795,201,1000,10000000,1e-06,0,0.24638888888888946,est
1552,ASTRAL-II,QR*,2,22,0,270.22,0.4817,201,1000,10000000,1e-06,0,0.24420202020202014,est
1553,ASTRAL-II,QR*,3,18,0,292.0,0.481504,201,1000,10000000,1e-06,0,0.20115656565656642,est
1554,ASTRAL-II,QR*,4,18,0,291.45,0.480004,201,1000,10000000,1e-06,0,0.20074747474747584,est
1555,ASTRAL-II,QR*,5,28,0,293.13,0.481688,201,1000,10000000,1e-06,0,0.22981313131313216,est
1556,ASTRAL-II,QR*,6,28,0,294.56,0.479344,201,1000,10000000,1e-06,0,0.24025757575757578,est
1557,ASTRAL-II,QR*,7,14,0,271.1,0.479604,201,1000,10000000,1e-06,0,0.1716111111111119,est
1558,ASTRAL-II,QR*,8,12,0,294.63,0.48258,201,1000,10000000,1e-06,0,0.21882323232323334,est
1559,ASTRAL-II,QR*,9,28,0,426.44,0.480372,201,1000,10000000,1e-06,0,0.22809090909090926,est
1560,ASTRAL-II,QR*,10,18,0,272.0,0.479308,201,1000,10000000,1e-06,0,0.1756818181818191,est
1561,ASTRAL-II,QR*,11,18,0,240.75,0.480092,201,1000,10000000,1e-06,0,0.2170454545454552,est
1562,ASTRAL-II,QR*,12,24,0,414.46,0.479788,201,1000,10000000,1e-06,0,0.24216161616161633,est
1563,ASTRAL-II,QR*,13,14,0,417.57,0.478672,201,1000,10000000,1e-06,0,0.24567676767676752,est
1564,ASTRAL-II,QR*,14,20,0,420.36,0.480676,201,1000,10000000,1e-06,0,0.1768939393939402,est
1565,ASTRAL-II,QR*,15,20,0,273.9,0.480704,201,1000,10000000,1e-06,0,0.19870202020202118,est
1566,ASTRAL-II,QR*,16,22,0,418.72,0.481248,201,1000,10000000,1e-06,0,0.21378787878787972,est
