,dataset,method,replicate,cd,acc,times,memgb,n,k,height,speciation,gtee,ad,gtype
2175,ASTRAL-II,QR*,25,6,0,391.89,0.48102,201,1000,2000000,1e-07,0.32790206753983037,0.32745454545454605,est
2176,ASTRAL-II,QR*,26,60,0,403.69,0.477776,201,1000,2000000,1e-07,0.6467267698500266,0.34265151515151593,est
2177,ASTRAL-II,QR*,27,18,0,273.3,0.479196,201,1000,2000000,1e-07,0.5644677502393822,0.33482828282828364,est
2178,ASTRAL-II,QR*,28,28,0,270.42,0.480424,201,1000,2000000,1e-07,0.29605555555555607,0.35479797979798106,est
2179,ASTRAL-II,QR*,29,54,0,292.27,0.479052,201,1000,2000000,1e-07,0.4834027808801773,0.35857070707070854,est
2180,ASTRAL-II,QR*,30,8,0,243.25,0.47986,201,1000,2000000,1e-07,0.2585319392950053,0.3440707070707083,est
2181,ASTRAL-II,QR*,31,10,0,276.3,0.479968,201,1000,2000000,1e-07,0.27808019434854925,0.3302777777777783,est
2182,ASTRAL-II,QR*,32,80,0,380.82,0.479676,201,1000,2000000,1e-07,0.3670303030303042,0.3390606060606075,est
2183,ASTRAL-II,QR*,33,6,0,273.89,0.48278,201,1000,2000000,1e-07,0.17272636592835494,0.33783333333333443,est
2184,ASTRAL-II,QR*,34,10,0,267.94,0.47966,201,1000,2000000,1e-07,0.2562406816927974,0.3308282828282841,est
2185,ASTRAL-II,QR*,35,10,0,262.65,0.481092,201,1000,2000000,1e-07,0.25394747474747453,0.30721212121212166,est
2186,ASTRAL-II,QR*,36,26,0,289.03,0.47974,201,1000,2000000,1e-07,0.5273906798066482,0.3500404040404056,est
2187,ASTRAL-II,QR*,37,4,0,246.9,0.481892,201,1000,2000000,1e-07,0.21040404040404057,0.3348333333333338,est
2188,ASTRAL-II,QR*,38,12,0,270.15,0.482804,201,1000,2000000,1e-07,0.19676934072751578,0.31989898989899046,est
2189,ASTRAL-II,QR*,39,14,0,275.97,0.478228,201,1000,2000000,1e-07,0.3600581308566215,0.3097323232323232,est
2190,ASTRAL-II,QR*,40,14,0,388.35,0.48016,201,1000,2000000,1e-07,0.27695752461322104,0.3673939393939405,est
2191,ASTRAL-II,QR*,41,12,0,248.81,0.47918,201,1000,2000000,1e-07,0.309996403285764,0.3628030303030316,est
2192,ASTRAL-II,QR*,42,6,0,370.38,0.479016,201,1000,2000000,1e-07,0.3317154839534595,0.32936363636363797,est
2193,ASTRAL-II,QR*,43,42,0,275.34000000000003,0.480308,201,1000,2000000,1e-07,0.34083867550644226,0.3408232323232337,est
2194,ASTRAL-II,QR*,44,8,0,380.99,0.480412,201,1000,2000000,1e-07,0.20903489984365264,0.3517272727272737,est
2195,ASTRAL-II,QR*,45,28,0,284.72,0.477708,201,1000,2000000,1e-07,0.25880303030303026,0.3346919191919195,est
2196,ASTRAL-II,QR*,46,4,0,388.38,0.480184,201,1000,2000000,1e-07,0.21792223500831076,0.3193838383838385,est
2197,ASTRAL-II,QR*,47,14,0,387.98,0.479888,201,1000,2000000,1e-07,0.24494122235008323,0.3429949494949509,est
2198,ASTRAL-II,QR*,48,4,0,386.73,0.479964,201,1000,2000000,1e-07,0.230963136261816,0.3252121212121222,est
2199,ASTRAL-II,QR*,49,16,0,371.99,0.479232,201,1000,2000000,1e-07,0.37176182620367426,0.3496868686868698,est
2200,ASTRAL-II,QR,0,38,0,301.52,0.441564,201,200,2000000,1e-07,0.2533131313131317,0.3318787878787884,est
2201,ASTRAL-II,QR,1,26,0,277.15,0.440412,201,200,2000000,1e-07,0.6134272137740061,0.31087878787878825,est
2202,ASTRAL-II,QR,2,18,0,307.58,0.440964,201,200,2000000,1e-07,0.33897387802071405,0.3091161616161616,est
2203,ASTRAL-II,QR,3,32,0,274.2,0.43954,201,200,2000000,1e-07,0.4395316534334807,0.3469898989899001,est
2204,ASTRAL-II,QR,4,56,0,271.86,0.441392,201,200,2000000,1e-07,0.3466616161616174,0.3779747474747495,est
2205,ASTRAL-II,QR,5,50,0,302.56,0.43916,201,200,2000000,1e-07,0.5154693788911354,0.3592323232323244,est
2206,ASTRAL-II,QR,6,54,0,308.19,0.440228,201,200,2000000,1e-07,0.6451917063589403,0.36242424242424376,est
2207,ASTRAL-II,QR,7,52,0,305.98,0.439544,201,200,2000000,1e-07,0.7337201828869795,0.34333838383838466,est
2208,ASTRAL-II,QR,8,16,0,300.84,0.441396,201,200,2000000,1e-07,0.42712457424023753,0.33195454545454584,est
2209,ASTRAL-II,QR,9,34,0,306.7,0.442828,201,200,2000000,1e-07,0.5330139173019214,0.3337979797979811,est
2210,ASTRAL-II,QR,10,28,0,296.65999999999997,0.441792,201,200,2000000,1e-07,0.24584329820530393,0.3549141414141422,est
2211,ASTRAL-II,QR,11,14,0,297.71,0.440752,201,200,2000000,1e-07,0.33002738780207225,0.36523232323232496,est
2212,ASTRAL-II,QR,12,32,0,295.27,0.441468,201,200,2000000,1e-07,0.30347474747474784,0.34895959595959697,est
2213,ASTRAL-II,QR,13,68,0,305.94,0.441076,201,200,2000000,1e-07,0.46225369631476376,0.33231818181818273,est
2214,ASTRAL-II,QR,14,50,0,303.55,0.440416,201,200,2000000,1e-07,0.35059516685845915,0.33521717171717275,est
2215,ASTRAL-II,QR,15,36,0,302.53,0.443824,201,200,2000000,1e-07,0.2883333333333336,0.31496969696969707,est
2216,ASTRAL-II,QR,16,28,0,272.38,0.43964,201,200,2000000,1e-07,0.23387766253855677,0.3370505050505058,est
2217,ASTRAL-II,QR,17,4,0,301.3,0.440556,201,200,2000000,1e-07,0.27336125552479895,0.30192424242424254,est
2218,ASTRAL-II,QR,18,18,0,297.02,0.441992,201,200,2000000,1e-07,0.21323074924935972,0.3582323232323245,est
2219,ASTRAL-II,QR,19,24,0,268.22,0.442652,201,200,2000000,1e-07,0.32680673326010373,0.3505555555555567,est
2220,ASTRAL-II,QR,20,10,0,295.72,0.443304,201,200,2000000,1e-07,0.18018530218771472,0.31978282828282845,est
2221,ASTRAL-II,QR,21,34,0,285.77,0.440408,201,200,2000000,1e-07,0.280287878787879,0.3438131313131325,est
2222,ASTRAL-II,QR,22,36,0,301.95,0.440304,201,200,2000000,1e-07,0.2891371460830896,0.3459494949494962,est
2223,ASTRAL-II,QR,23,20,0,297.02,0.441968,201,200,2000000,1e-07,0.24474540460880248,0.33255050505050576,est
2224,ASTRAL-II,QR,24,14,0,272.05,0.439716,201,200,2000000,1e-07,0.2652777777777781,0.3357020202020207,est
2225,ASTRAL-II,QR,25,16,0,272.15,0.440416,201,200,2000000,1e-07,0.32790206753983037,0.32745454545454605,est
2226,ASTRAL-II,QR,26,74,0,246.06,0.44036,201,200,2000000,1e-07,0.6467267698500266,0.34265151515151593,est
2227,ASTRAL-II,QR,27,34,0,241.1,0.442184,201,200,2000000,1e-07,0.5644677502393822,0.33482828282828364,est
2228,ASTRAL-II,QR,28,34,0,242.69,0.440116,201,200,2000000,1e-07,0.29605555555555607,0.35479797979798106,est
2229,ASTRAL-II,QR,29,52,0,248.31,0.440576,201,200,2000000,1e-07,0.4834027808801773,0.35857070707070854,est
2230,ASTRAL-II,QR,30,18,0,263.52,0.441584,201,200,2000000,1e-07,0.2585319392950053,0.3440707070707083,est
2231,ASTRAL-II,QR,31,26,0,224.19,0.440792,201,200,2000000,1e-07,0.27808019434854925,0.3302777777777783,est
2232,ASTRAL-II,QR,32,80,0,229.24,0.44066,201,200,2000000,1e-07,0.3670303030303042,0.3390606060606075,est
2233,ASTRAL-II,QR,33,14,0,272.85,0.441764,201,200,2000000,1e-07,0.17272636592835494,0.33783333333333443,est
2234,ASTRAL-II,QR,34,18,0,229.69,0.440708,201,200,2000000,1e-07,0.2562406816927974,0.3308282828282841,est
2235,ASTRAL-II,QR,35,20,0,228.5,0.441972,201,200,2000000,1e-07,0.25394747474747453,0.30721212121212166,est
2236,ASTRAL-II,QR,36,30,0,243.48,0.439536,201,200,2000000,1e-07,0.5273906798066482,0.3500404040404056,est
2237,ASTRAL-II,QR,37,12,0,230.13,0.441576,201,200,2000000,1e-07,0.21040404040404057,0.3348333333333338,est
2238,ASTRAL-II,QR,38,18,0,229.1,0.442336,201,200,2000000,1e-07,0.19676934072751578,0.31989898989899046,est
2239,ASTRAL-II,QR,39,20,0,308.97,0.439564,201,200,2000000,1e-07,0.3600581308566215,0.3097323232323232,est
2240,ASTRAL-II,QR,40,16,0,242.26,0.439556,201,200,2000000,1e-07,0.27695752461322104,0.3673939393939405,est
2241,ASTRAL-II,QR,41,34,0,230.04,0.439176,201,200,2000000,1e-07,0.309996403285764,0.3628030303030316,est
2242,ASTRAL-II,QR,42,14,0,229.0,0.441656,201,200,2000000,1e-07,0.3317154839534595,0.32936363636363797,est
2243,ASTRAL-II,QR,43,58,0,236.98,0.439624,201,200,2000000,1e-07,0.34083867550644226,0.3408232323232337,est
2244,ASTRAL-II,QR,44,18,0,228.45,0.438972,201,200,2000000,1e-07,0.20903489984365264,0.3517272727272737,est
2245,ASTRAL-II,QR,45,38,0,231.48,0.440896,201,200,2000000,1e-07,0.25880303030303026,0.3346919191919195,est
2246,ASTRAL-II,QR,46,10,0,222.91,0.43878,201,200,2000000,1e-07,0.21792223500831076,0.3193838383838385,est
2247,ASTRAL-II,QR,47,18,0,237.91,0.440872,201,200,2000000,1e-07,0.24494122235008323,0.3429949494949509,est
2248,ASTRAL-II,QR,48,12,0,241.67,0.440864,201,200,2000000,1e-07,0.230963136261816,0.3252121212121222,est
2249,ASTRAL-II,QR,49,26,0,233.21,0.4415,201,200,2000000,1e-07,0.37176182620367426,0.3496868686868698,est
2250,ASTRAL-II,QR*,0,18,0,395.5,0.441544,201,200,2000000,1e-07,0.2533131313131317,0.3318787878787884,est
2251,ASTRAL-II,QR*,1,28,0,421.81,0.441144,201,200,2000000,1e-07,0.6134272137740061,0.31087878787878825,est
2252,ASTRAL-II,QR*,2,16,0,409.56,0.441608,201,200,2000000,1e-07,0.33897387802071405,0.3091161616161616,est
2253,ASTRAL-II,QR*,3,30,0,418.72,0.443536,201,200,2000000,1e-07,0.4395316534334807,0.3469898989899001,est
2254,ASTRAL-II,QR*,4,56,0,406.13,0.440592,201,200,2000000,1e-07,0.3466616161616174,0.3779747474747495,est
2255,ASTRAL-II,QR*,5,50,0,417.24,0.4401,201,200,2000000,1e-07,0.5154693788911354,0.3592323232323244,est
2256,ASTRAL-II,QR*,6,52,0,407.89,0.441776,201,200,2000000,1e-07,0.6451917063589403,0.36242424242424376,est
2257,ASTRAL-II,QR*,7,56,0,286.14,0.437956,201,200,2000000,1e-07,0.7337201828869795,0.34333838383838466,est
2258,ASTRAL-II,QR*,8,22,0,273.61,0.445896,201,200,2000000,1e-07,0.42712457424023753,0.33195454545454584,est
2259,ASTRAL-II,QR*,9,34,0,284.42,0.441204,201,200,2000000,1e-07,0.5330139173019214,0.3337979797979811,est
2260,ASTRAL-II,QR*,10,28,0,246.09,0.439752,201,200,2000000,1e-07,0.24584329820530393,0.3549141414141422,est
2261,ASTRAL-II,QR*,11,14,0,239.84,0.44064,201,200,2000000,1e-07,0.33002738780207225,0.36523232323232496,est
2262,ASTRAL-II,QR*,12,32,0,246.26,0.440392,201,200,2000000,1e-07,0.30347474747474784,0.34895959595959697,est
2263,ASTRAL-II,QR*,13,58,0,267.86,0.442108,201,200,2000000,1e-07,0.46225369631476376,0.33231818181818273,est
2264,ASTRAL-II,QR*,14,44,0,265.65,0.441928,201,200,2000000,1e-07,0.35059516685845915,0.33521717171717275,est
2265,ASTRAL-II,QR*,15,34,0,270.8,0.440992,201,200,2000000,1e-07,0.2883333333333336,0.31496969696969707,est
2266,ASTRAL-II,QR*,16,26,0,282.94,0.440976,201,200,2000000,1e-07,0.23387766253855677,0.3370505050505058,est
2267,ASTRAL-II,QR*,17,8,0,287.19,0.44114,201,200,2000000,1e-07,0.27336125552479895,0.30192424242424254,est
2268,ASTRAL-II,QR*,18,18,0,247.66,0.439904,201,200,2000000,1e-07,0.21323074924935972,0.3582323232323245,est
2269,ASTRAL-II,QR*,19,24,0,273.77,0.441748,201,200,2000000,1e-07,0.32680673326010373,0.3505555555555567,est
2270,ASTRAL-II,QR*,20,10,0,273.23,0.44204,201,200,2000000,1e-07,0.18018530218771472,0.31978282828282845,est
2271,ASTRAL-II,QR*,21,26,0,263.83,0.441188,201,200,2000000,1e-07,0.280287878787879,0.3438131313131325,est
2272,ASTRAL-II,QR*,22,36,0,264.18,0.441624,201,200,2000000,1e-07,0.2891371460830896,0.3459494949494962,est
2273,ASTRAL-II,QR*,23,20,0,261.35,0.439896,201,200,2000000,1e-07,0.24474540460880248,0.33255050505050576,est
2274,ASTRAL-II,QR*,24,14,0,252.11,0.44166,201,200,2000000,1e-07,0.2652777777777781,0.3357020202020207,est
2275,ASTRAL-II,QR*,25,18,0,273.32,0.442204,201,200,2000000,1e-07,0.32790206753983037,0.32745454545454605,est
2276,ASTRAL-II,QR*,26,62,0,278.59000000000003,0.442216,201,200,2000000,1e-07,0.6467267698500266,0.34265151515151593,est
2277,ASTRAL-II,QR*,27,34,0,264.86,0.441392,201,200,2000000,1e-07,0.5644677502393822,0.33482828282828364,est
2278,ASTRAL-II,QR*,28,36,0,270.21,0.441808,201,200,2000000,1e-07,0.29605555555555607,0.35479797979798106,est
2279,ASTRAL-II,QR*,29,52,0,277.82,0.443236,201,200,2000000,1e-07,0.4834027808801773,0.35857070707070854,est
2280,ASTRAL-II,QR*,30,18,0,274.39,0.441588,201,200,2000000,1e-07,0.2585319392950053,0.3440707070707083,est
2281,ASTRAL-II,QR*,31,26,0,279.01,0.4403,201,200,2000000,1e-07,0.27808019434854925,0.3302777777777783,est
2282,ASTRAL-II,QR*,32,80,0,256.12,0.439016,201,200,2000000,1e-07,0.3670303030303042,0.3390606060606075,est
2283,ASTRAL-II,QR*,33,12,0,263.87,0.441232,201,200,2000000,1e-07,0.17272636592835494,0.33783333333333443,est
2284,ASTRAL-II,QR*,34,20,0,276.21,0.439924,201,200,2000000,1e-07,0.2562406816927974,0.3308282828282841,est
2285,ASTRAL-II,QR*,35,20,0,249.24,0.439912,201,200,2000000,1e-07,0.25394747474747453,0.30721212121212166,est
2286,ASTRAL-II,QR*,36,42,0,274.48,0.444588,201,200,2000000,1e-07,0.5273906798066482,0.3500404040404056,est
2287,ASTRAL-II,QR*,37,14,0,265.34,0.44136,201,200,2000000,1e-07,0.21040404040404057,0.3348333333333338,est
2288,ASTRAL-II,QR*,38,18,0,249.99,0.441088,201,200,2000000,1e-07,0.19676934072751578,0.31989898989899046,est
2289,ASTRAL-II,QR*,39,14,0,267.2,0.442088,201,200,2000000,1e-07,0.3600581308566215,0.3097323232323232,est
2290,ASTRAL-II,QR*,40,22,0,254.48,0.441624,201,200,2000000,1e-07,0.27695752461322104,0.3673939393939405,est
2291,ASTRAL-II,QR*,41,24,0,261.56,0.438376,201,200,2000000,1e-07,0.309996403285764,0.3628030303030316,est
2292,ASTRAL-II,QR*,42,18,0,252.55,0.439128,201,200,2000000,1e-07,0.3317154839534595,0.32936363636363797,est
2293,ASTRAL-II,QR*,43,48,0,281.63,0.44094,201,200,2000000,1e-07,0.34083867550644226,0.3408232323232337,est
2294,ASTRAL-II,QR*,44,16,0,1014.1,0.439944,201,200,2000000,1e-07,0.20903489984365264,0.3517272727272737,est
2295,ASTRAL-II,QR*,45,36,0,261.84,0.442208,201,200,2000000,1e-07,0.25880303030303026,0.3346919191919195,est
2296,ASTRAL-II,QR*,46,12,0,238.98,0.440524,201,200,2000000,1e-07,0.21792223500831076,0.3193838383838385,est
2297,ASTRAL-II,QR*,47,18,0,254.77,0.439708,201,200,2000000,1e-07,0.24494122235008323,0.3429949494949509,est
2298,ASTRAL-II,QR*,48,20,0,259.17,0.4415,201,200,2000000,1e-07,0.230963136261816,0.3252121212121222,est
2299,ASTRAL-II,QR*,49,28,0,241.78,0.442168,201,200,2000000,1e-07,0.37176182620367426,0.3496868686868698,est
2300,ASTRAL-II,QR,0,26,0,281.22,0.433576,201,50,2000000,1e-07,0.2533131313131317,0.3318787878787884,est
2301,ASTRAL-II,QR,1,54,0,302.86,0.433652,201,50,2000000,1e-07,0.6134272137740061,0.31087878787878825,est
2302,ASTRAL-II,QR,2,36,0,276.44,0.434104,201,50,2000000,1e-07,0.33897387802071405,0.3091161616161616,est
2303,ASTRAL-II,QR,3,70,0,301.32,0.432848,201,50,2000000,1e-07,0.4395316534334807,0.3469898989899001,est
2304,ASTRAL-II,QR,4,72,0,269.18,0.434492,201,50,2000000,1e-07,0.3466616161616174,0.3779747474747495,est
2305,ASTRAL-II,QR,5,62,0,274.76,0.436412,201,50,2000000,1e-07,0.5154693788911354,0.3592323232323244,est
2306,ASTRAL-II,QR,6,86,0,303.38,0.433624,201,50,2000000,1e-07,0.6451917063589403,0.36242424242424376,est
2307,ASTRAL-II,QR,7,96,0,273.92,0.433416,201,50,2000000,1e-07,0.7337201828869795,0.34333838383838466,est
2308,ASTRAL-II,QR,8,46,0,306.48,0.433532,201,50,2000000,1e-07,0.42712457424023753,0.33195454545454584,est
2309,ASTRAL-II,QR,9,70,0,273.33,0.433288,201,50,2000000,1e-07,0.5330139173019214,0.3337979797979811,est
2310,ASTRAL-II,QR,10,52,0,270.29,0.432944,201,50,2000000,1e-07,0.24584329820530393,0.3549141414141422,est
2311,ASTRAL-II,QR,11,36,0,276.35,0.433456,201,50,2000000,1e-07,0.33002738780207225,0.36523232323232496,est
2312,ASTRAL-II,QR,12,66,0,301.8,0.433388,201,50,2000000,1e-07,0.30347474747474784,0.34895959595959697,est
2313,ASTRAL-II,QR,13,84,0,304.52,0.43654,201,50,2000000,1e-07,0.46225369631476376,0.33231818181818273,est
2314,ASTRAL-II,QR,14,76,0,271.34,0.433072,201,50,2000000,1e-07,0.35059516685845915,0.33521717171717275,est
2315,ASTRAL-II,QR,15,52,0,272.15,0.433352,201,50,2000000,1e-07,0.2883333333333336,0.31496969696969707,est
2316,ASTRAL-II,QR,16,34,0,302.09,0.433484,201,50,2000000,1e-07,0.23387766253855677,0.3370505050505058,est
2317,ASTRAL-II,QR,17,36,0,283.68,0.432816,201,50,2000000,1e-07,0.27336125552479895,0.30192424242424254,est
2318,ASTRAL-II,QR,18,46,0,296.9,0.4338,201,50,2000000,1e-07,0.21323074924935972,0.3582323232323245,est
2319,ASTRAL-II,QR,19,36,0,304.74,0.431872,201,50,2000000,1e-07,0.32680673326010373,0.3505555555555567,est
2320,ASTRAL-II,QR,20,38,0,293.25,0.432304,201,50,2000000,1e-07,0.18018530218771472,0.31978282828282845,est
2321,ASTRAL-II,QR,21,48,0,270.97,0.437872,201,50,2000000,1e-07,0.280287878787879,0.3438131313131325,est
2322,ASTRAL-II,QR,22,80,0,300.56,0.4336,201,50,2000000,1e-07,0.2891371460830896,0.3459494949494962,est
2323,ASTRAL-II,QR,23,44,0,297.79,0.432156,201,50,2000000,1e-07,0.24474540460880248,0.33255050505050576,est
2324,ASTRAL-II,QR,24,40,0,261.11,0.433436,201,50,2000000,1e-07,0.2652777777777781,0.3357020202020207,est
2325,ASTRAL-II,QR,25,44,0,297.88,0.436556,201,50,2000000,1e-07,0.32790206753983037,0.32745454545454605,est
2326,ASTRAL-II,QR,26,80,0,284.54,0.434084,201,50,2000000,1e-07,0.6467267698500266,0.34265151515151593,est
2327,ASTRAL-II,QR,27,64,0,235.99,0.433468,201,50,2000000,1e-07,0.5644677502393822,0.33482828282828364,est
2328,ASTRAL-II,QR,28,64,0,234.86,0.435236,201,50,2000000,1e-07,0.29605555555555607,0.35479797979798106,est
2329,ASTRAL-II,QR,29,80,0,242.49,0.434308,201,50,2000000,1e-07,0.4834027808801773,0.35857070707070854,est
2330,ASTRAL-II,QR,30,48,0,270.57,0.43298,201,50,2000000,1e-07,0.2585319392950053,0.3440707070707083,est
2331,ASTRAL-II,QR,31,50,0,223.4,0.434056,201,50,2000000,1e-07,0.27808019434854925,0.3302777777777783,est
2332,ASTRAL-II,QR,32,86,0,233.67000000000002,0.432428,201,50,2000000,1e-07,0.3670303030303042,0.3390606060606075,est
2333,ASTRAL-II,QR,33,24,0,263.23,0.434244,201,50,2000000,1e-07,0.17272636592835494,0.33783333333333443,est
2334,ASTRAL-II,QR,34,46,0,228.06,0.43502,201,50,2000000,1e-07,0.2562406816927974,0.3308282828282841,est
2335,ASTRAL-II,QR,35,42,0,262.89,0.434952,201,50,2000000,1e-07,0.25394747474747453,0.30721212121212166,est
2336,ASTRAL-II,QR,36,58,0,248.43,0.436408,201,50,2000000,1e-07,0.5273906798066482,0.3500404040404056,est
2337,ASTRAL-II,QR,37,30,0,238.18,0.434216,201,50,2000000,1e-07,0.21040404040404057,0.3348333333333338,est
2338,ASTRAL-II,QR,38,26,0,241.85,0.434652,201,50,2000000,1e-07,0.19676934072751578,0.31989898989899046,est
2339,ASTRAL-II,QR,39,36,0,302.84,0.432832,201,50,2000000,1e-07,0.3600581308566215,0.3097323232323232,est
2340,ASTRAL-II,QR,40,38,0,236.77,0.434852,201,50,2000000,1e-07,0.27695752461322104,0.3673939393939405,est
2341,ASTRAL-II,QR,41,56,0,231.72,0.432552,201,50,2000000,1e-07,0.309996403285764,0.3628030303030316,est
2342,ASTRAL-II,QR,42,26,0,240.97,0.43422,201,50,2000000,1e-07,0.3317154839534595,0.32936363636363797,est
2343,ASTRAL-II,QR,43,50,0,234.34,0.435856,201,50,2000000,1e-07,0.34083867550644226,0.3408232323232337,est
2344,ASTRAL-II,QR,44,28,0,231.34,0.432896,201,50,2000000,1e-07,0.20903489984365264,0.3517272727272737,est
2345,ASTRAL-II,QR,45,54,0,230.66,0.432576,201,50,2000000,1e-07,0.25880303030303026,0.3346919191919195,est
2346,ASTRAL-II,QR,46,46,0,304.17,0.433464,201,50,2000000,1e-07,0.21792223500831076,0.3193838383838385,est
2347,ASTRAL-II,QR,47,56,0,304.3,0.4366,201,50,2000000,1e-07,0.24494122235008323,0.3429949494949509,est
2348,ASTRAL-II,QR,48,44,0,271.61,0.432272,201,50,2000000,1e-07,0.230963136261816,0.3252121212121222,est
2349,ASTRAL-II,QR,49,60,0,299.06,0.432704,201,50,2000000,1e-07,0.37176182620367426,0.3496868686868698,est
2350,ASTRAL-II,QR*,0,26,0,408.89,0.434704,201,50,2000000,1e-07,0.2533131313131317,0.3318787878787884,est
2351,ASTRAL-II,QR*,1,54,0,419.11,0.432476,201,50,2000000,1e-07,0.6134272137740061,0.31087878787878825,est
2352,ASTRAL-II,QR*,2,38,0,416.11,0.43466,201,50,2000000,1e-07,0.33897387802071405,0.3091161616161616,est
2353,ASTRAL-II,QR*,3,54,0,420.33,0.439596,201,50,2000000,1e-07,0.4395316534334807,0.3469898989899001,est
2354,ASTRAL-II,QR*,4,64,0,407.4,0.4314,201,50,2000000,1e-07,0.3466616161616174,0.3779747474747495,est
2355,ASTRAL-II,QR*,5,70,0,417.61,0.434612,201,50,2000000,1e-07,0.5154693788911354,0.3592323232323244,est
2356,ASTRAL-II,QR*,6,88,0,273.6,0.433964,201,50,2000000,1e-07,0.6451917063589403,0.36242424242424376,est
2357,ASTRAL-II,QR*,7,88,0,275.47,0.433808,201,50,2000000,1e-07,0.7337201828869795,0.34333838383838466,est
2358,ASTRAL-II,QR*,8,38,0,270.0,0.432872,201,50,2000000,1e-07,0.42712457424023753,0.33195454545454584,est
2359,ASTRAL-II,QR*,9,70,0,292.81,0.43254,201,50,2000000,1e-07,0.5330139173019214,0.3337979797979811,est
2360,ASTRAL-II,QR*,10,52,0,280.35,0.434576,201,50,2000000,1e-07,0.24584329820530393,0.3549141414141422,est
2361,ASTRAL-II,QR*,11,38,0,248.37,0.437624,201,50,2000000,1e-07,0.33002738780207225,0.36523232323232496,est
2362,ASTRAL-II,QR*,12,52,0,278.48,0.433488,201,50,2000000,1e-07,0.30347474747474784,0.34895959595959697,est
2363,ASTRAL-II,QR*,13,76,0,285.67,0.433456,201,50,2000000,1e-07,0.46225369631476376,0.33231818181818273,est
2364,ASTRAL-II,QR*,14,72,0,288.09000000000003,0.432612,201,50,2000000,1e-07,0.35059516685845915,0.33521717171717275,est
2365,ASTRAL-II,QR*,15,40,0,259.86,0.434564,201,50,2000000,1e-07,0.2883333333333336,0.31496969696969707,est
2366,ASTRAL-II,QR*,16,34,0,286.02,0.433468,201,50,2000000,1e-07,0.23387766253855677,0.3370505050505058,est
2367,ASTRAL-II,QR*,17,28,0,287.9,0.431668,201,50,2000000,1e-07,0.27336125552479895,0.30192424242424254,est
2368,ASTRAL-II,QR*,18,38,0,283.65,0.433912,201,50,2000000,1e-07,0.21323074924935972,0.3582323232323245,est
2369,ASTRAL-II,QR*,19,36,0,283.81,0.433708,201,50,2000000,1e-07,0.32680673326010373,0.3505555555555567,est
2370,ASTRAL-II,QR*,20,34,0,254.16,0.433048,201,50,2000000,1e-07,0.18018530218771472,0.31978282828282845,est
2371,ASTRAL-II,QR*,21,36,0,260.54,0.43432,201,50,2000000,1e-07,0.280287878787879,0.3438131313131325,est
2372,ASTRAL-II,QR*,22,76,0,254.4,0.43432,201,50,2000000,1e-07,0.2891371460830896,0.3459494949494962,est
2373,ASTRAL-II,QR*,23,44,0,268.3,0.433532,201,50,2000000,1e-07,0.24474540460880248,0.33255050505050576,est
2374,ASTRAL-II,QR*,24,32,0,243.82,0.43344,201,50,2000000,1e-07,0.2652777777777781,0.3357020202020207,est
2375,ASTRAL-II,QR*,25,36,0,269.23,0.433108,201,50,2000000,1e-07,0.32790206753983037,0.32745454545454605,est
2376,ASTRAL-II,QR*,26,70,0,280.52,0.433624,201,50,2000000,1e-07,0.6467267698500266,0.34265151515151593,est
2377,ASTRAL-II,QR*,27,66,0,275.88,0.436764,201,50,2000000,1e-07,0.5644677502393822,0.33482828282828364,est
2378,ASTRAL-II,QR*,28,52,0,267.36,0.433388,201,50,2000000,1e-07,0.29605555555555607,0.35479797979798106,est
2379,ASTRAL-II,QR*,29,62,0,292.48,0.432408,201,50,2000000,1e-07,0.4834027808801773,0.35857070707070854,est
2380,ASTRAL-II,QR*,30,40,0,291.71,0.43868,201,50,2000000,1e-07,0.2585319392950053,0.3440707070707083,est
2381,ASTRAL-II,QR*,31,42,0,286.26,0.4332,201,50,2000000,1e-07,0.27808019434854925,0.3302777777777783,est
2382,ASTRAL-II,QR*,32,88,0,287.27,0.433404,201,50,2000000,1e-07,0.3670303030303042,0.3390606060606075,est
2383,ASTRAL-II,QR*,33,24,0,247.1,0.434236,201,50,2000000,1e-07,0.17272636592835494,0.33783333333333443,est
2384,ASTRAL-II,QR*,34,36,0,278.92,0.431816,201,50,2000000,1e-07,0.2562406816927974,0.3308282828282841,est
2385,ASTRAL-II,QR*,35,42,0,297.90999999999997,0.434308,201,50,2000000,1e-07,0.25394747474747453,0.30721212121212166,est
2386,ASTRAL-II,QR*,36,58,0,302.71,0.435756,201,50,2000000,1e-07,0.5273906798066482,0.3500404040404056,est
2387,ASTRAL-II,QR*,37,24,0,273.35,0.432856,201,50,2000000,1e-07,0.21040404040404057,0.3348333333333338,est
2388,ASTRAL-II,QR*,38,30,0,383.76,0.434664,201,50,2000000,1e-07,0.19676934072751578,0.31989898989899046,est
2389,ASTRAL-II,QR*,39,36,0,281.86,0.434256,201,50,2000000,1e-07,0.3600581308566215,0.3097323232323232,est
2390,ASTRAL-II,QR*,40,30,0,261.91,0.433312,201,50,2000000,1e-07,0.27695752461322104,0.3673939393939405,est
2391,ASTRAL-II,QR*,41,46,0,275.45,0.433916,201,50,2000000,1e-07,0.309996403285764,0.3628030303030316,est
2392,ASTRAL-II,QR*,42,32,0,264.17,0.431868,201,50,2000000,1e-07,0.3317154839534595,0.32936363636363797,est
2393,ASTRAL-II,QR*,43,54,0,271.09,0.438892,201,50,2000000,1e-07,0.34083867550644226,0.3408232323232337,est
